artist_snep,lastfm_name,mbid,listeners,playcount,tags,lastfm_url
THE ROLLING STONE,The Rolling Stones,b071f9fa-14b0-4217-8e97-eb41da73f598,5847908.0,275610180.0,classic rock|rock|british|60s|blues,https://www.last.fm/music/The+Rolling+Stones
THE ROLLING STONES,The Rolling Stones,b071f9fa-14b0-4217-8e97-eb41da73f598,5847908.0,275610180.0,classic rock|rock|british|60s|blues,https://www.last.fm/music/The+Rolling+Stones
THE SCORPIONS,The Scorpions,a60aa668-a3dc-4f18-8b3c-085fcff19078,142482.0,850641.0,rock|classic rock|hard rock|80s|Sudan,https://www.last.fm/music/The+Scorpions
THE STROKES,The Strokes,f181961b-20f7-459e-89de-920ef03c7ed0,5747534.0,489818529.0,indie rock|indie|rock|alternative|alternative rock,https://www.last.fm/music/The+Strokes
THE STRUMBELLAS,The Strumbellas,2a9b17db-4f22-4ffa-a547-4fdfda1ce946,454908.0,4654215.0,folk|indie rock|Canadian|country|indie,https://www.last.fm/music/The+Strumbellas
THE SUPERMEN,The Supermen Lovers,0df6d50f-7e43-4c6a-8220-61932b67c9c5,240304.0,1689322.0,House|electronic|dance|funk|electronica,https://www.last.fm/music/The+Supermen+Lovers
THE SUPERMEN LOVERS,The Supermen Lovers,0df6d50f-7e43-4c6a-8220-61932b67c9c5,240304.0,1689322.0,House|electronic|dance|funk|electronica,https://www.last.fm/music/The+Supermen+Lovers
THE TAMPERER/Feat Maya,,,,,,
THE TING TINGS,The Ting Tings,e618770f-e994-41c3-856f-1eedf56b6d74,1878919.0,35963319.0,indie|electronic|british|electropop|female vocalists,https://www.last.fm/music/The+Ting+Tings
THE UNDERDOG PROJECT,The Underdog Project,c30120ec-abe6-48f3-a840-379e7f92b649,287785.0,2032465.0,dance|electronic|House|trance|electronica,https://www.last.fm/music/The+Underdog+Project
THE VAMPIRE,The Vampire,2108899b-73a3-49c1-951f-664c6d1d1617,1558.0,7790.0,happy hardcore|death metal|HIFUU CLUB,https://www.last.fm/music/The+Vampire
THE VERVE,The Verve,d4d17620-fd97-4574-92a8-a2cb7e72ce42,3396770.0,61280638.0,britpop|rock|alternative|british|indie,https://www.last.fm/music/The+Verve
THE WAILERS,The Wailers,c9e99d40-4a2c-4ca7-ac5b-e842264ee271,680827.0,5719352.0,reggae|roots reggae|ska|rocksteady|60s,https://www.last.fm/music/The+Wailers
THE WAILLERS,Bob Marley & The Wailers,c296e10c-110a-4103-9e77-47bfebb7fb2e,3511777.0,127553178.0,reggae|roots reggae|ska|roots|classic rock,https://www.last.fm/music/Bob+Marley+&+The+Wailers
THE WALTERS,The Walters,61cdb045-7f89-4eb1-b3ed-35db94d9ab99,1888025.0,36355856.0,indie rock|indie pop|indie|blues rock|my top songs,https://www.last.fm/music/The+Walters
THE WEEKND,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,5349679.0,1133083954.0,rnb|electronic|dubstep|Canadian|prog-rnb,https://www.last.fm/music/The+Weeknd
THE WHITE STRIPES,The White Stripes,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,4869402.0,199313178.0,rock|alternative rock|alternative|indie|indie rock,https://www.last.fm/music/The+White+Stripes
THE X. FILES,,,,,,
THEODORA,Theodora,e560c294-b11a-4076-8005-fff78e876a2c,103928.0,7113413.0,french|pop|france|indie|french pop,https://www.last.fm/music/Theodora
THEODORT,THEODORT,95d0a68e-a170-41a5-ba32-4f76b10418c2,32194.0,849688.0,french|rap|france,https://www.last.fm/music/THEODORT
THERAPIE TAXI,Therapie TAXI,4e685fcb-0306-4441-9d88-9528fdc1e141,140357.0,3794844.0,french|synthpop|female vocalists|electropop|male vocalists,https://www.last.fm/music/Therapie+TAXI
THIERRY AMIEL,Thierry Amiel,d09eefb3-4bf6-40ff-9f6d-b681276a728c,13357.0,158735.0,french|pop|chanson francaise|rock|male vocalists,https://www.last.fm/music/Thierry+Amiel
THIERRY CHAM,Thierry Cham,7cd2f431-d9d2-474c-811e-05e154bdf000,11303.0,67515.0,zouk|french|zouklove|antilles|guadeloupe,https://www.last.fm/music/Thierry+Cham
THOMAS DUTRONC,Thomas Dutronc,83ec24f9-6608-46a9-bc43-d2f3aa7cc518,111827.0,959597.0,french|jazz|chanson francaise|chanson|guitare manouche,https://www.last.fm/music/Thomas+Dutronc
THOMAS FERSEN,Thomas Fersen,083a443a-dcba-4d48-aa62-fda1f130002f,108538.0,1692896.0,french|chanson francaise|singer-songwriter|chanson|nouvelle scene francaise,https://www.last.fm/music/Thomas+Fersen
THOMAS OTTEN,Thomas Otten,c2b59246-f22d-4d5c-9031-ed08c179616b,9999.0,160150.0,Classical|new age|piano|male vocalists|tijdloos,https://www.last.fm/music/Thomas+Otten
THXSOMCH,ThxSoMch,7e576af7-21e0-4926-bada-135d16a3e5ad,916436.0,24017741.0,Canadian|rap|post-punk|Hip-Hop|emo rap,https://www.last.fm/music/ThxSoMch
TIAKOLA,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e,87245.0,5704182.0,french|rap|Franch rap|hip hop,https://www.last.fm/music/Tiakola
TIF,TRF,a48b9f88-0cc3-40c7-9a40-58db01ea7b73,49291.0,1071615.0,j-pop|dance|techno|japanese|JPop,https://www.last.fm/music/TRF
TIKEN JAH FAKOLY,Tiken Jah Fakoly,edef3cfa-4e5e-4d64-8bd8-20f9dc1d8cad,164084.0,2402631.0,reggae|african|roots reggae|french|world,https://www.last.fm/music/Tiken+Jah+Fakoly
TILEY,TILEY,,4.0,8.0,,https://www.last.fm/music/TILEY
TILLY KEY,Tilly Key,,1085.0,5924.0,,https://www.last.fm/music/Tilly+Key
TIMAL,Timal,459f3f2f-b7b5-4639-b5b4-a177935848fb,42911.0,1850870.0,,https://www.last.fm/music/Timal
TIMAR,Timar,,11746.0,432750.0,,https://www.last.fm/music/Timar
TIMBALAND,Timbaland,daa09819-5da5-4c7a-8bef-eb372bb27ff1,3595706.0,65416654.0,Hip-Hop|rnb|rap|pop|hip hop,https://www.last.fm/music/Timbaland
TINA ARENA,Tina Arena,c1ccc784-9f18-4369-96b1-38106419b5ad,177901.0,2093409.0,pop|female vocalists|australian|rock|Aussie,https://www.last.fm/music/Tina+Arena
TINA TURNER,Tina Turner,9072df14-b61e-42e2-b4f4-6bbb7fdb5586,1717814.0,21967825.0,pop|soul|rock|female vocalists|80s,https://www.last.fm/music/Tina+Turner
TINLICKER,Tinlicker,2d098124-cb9d-4e80-992f-47e47c405452,415787.0,5733989.0,Progressive House|electro house|melodic techno|progressive trance|progressive breaks,https://www.last.fm/music/Tinlicker
TITO,TiTo,422377ce-adc8-41ab-be8d-5bce75da9e89,15285.0,68303.0,psychedelic|folk|male vocalists|Reggaeton|environmental,https://www.last.fm/music/TiTo
TITOU LE LAPINOU,Titou Le Lapinou,391044ff-aedd-4a0d-bb5b-53854bbed3e5,1397.0,8559.0,pop|dance|00s|grosse marmelade de caca,https://www.last.fm/music/Titou+Le+Lapinou
TIZIANO FERRO,Tiziano Ferro,d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e,369534.0,9593244.0,italian|pop|male vocalists|italian pop|Tiziano Ferro,https://www.last.fm/music/Tiziano+Ferro
TIËSTO,Tiësto,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,2767300.0,69732919.0,trance|electronic|dance|techno|electronica,https://www.last.fm/music/Ti%C3%ABsto
TK,TK,6114677c-fa8f-4d87-960a-3f1169aaef89,44856.0,828643.0,Latin Rock|Peru|rock peruano|rock|castellano,https://www.last.fm/music/TK
TKAY MAIDZA,Tkay Maidza,e1811d3a-4631-4bfe-9b42-d0418524137e,453811.0,8578797.0,Hip-Hop|pop|rap|hip hop|female vocalists,https://www.last.fm/music/Tkay+Maidza
TKS 2G,TKS 2G,,17555.0,282839.0,,https://www.last.fm/music/TKS+2G
TLC,TLC,99790314-885a-4975-8614-9c5bc890364d,2723974.0,34358514.0,rnb|Hip-Hop|female vocalists|pop|soul,https://www.last.fm/music/TLC
TODIEFOR,To/Die/For,9a250493-e200-4676-be17-06e9f51091e7,144309.0,3407582.0,Gothic Metal|finnish|Gothic Rock|metal|Gothic,https://www.last.fm/music/To%2FDie%2FFor
TOKIO HOTEL,Tokio Hotel,462a85b4-83ac-4164-86b3-e5ac6a7ec040,815567.0,43124717.0,rock|german|pop rock|alternative|pop,https://www.last.fm/music/Tokio+Hotel
TOM GREGORY,Tom Gregory,3b05da44-a17a-49ec-a0b1-250a749d84c3,132841.0,1397906.0,indie|british|acoustic|pop|indie pop,https://www.last.fm/music/Tom+Gregory
TOM GRENNAN,Tom Grennan,dcafccb5-3741-485f-85d4-6d249f443ffa,386078.0,6275467.0,indie pop|indie|pop|soul|british,https://www.last.fm/music/Tom+Grennan
TOM JONES,Tom Jones,57c6f649-6cde-48a7-8114-2a200247601a,1418268.0,14535468.0,pop|oldies|classic rock|male vocalists|rock,https://www.last.fm/music/Tom+Jones
TOM MCRAE,Tom McRae,9f5a87ec-0201-45ba-8b03-3b9e0b50a112,258551.0,3993315.0,singer-songwriter|indie|folk|alternative|british,https://www.last.fm/music/Tom+McRae
TOM WALKER,Tom Walker,a962d133-092e-42b1-af1d-0546ff97ba07,562430.0,8058462.0,indie|metal|heavy|guitar|british,https://www.last.fm/music/Tom+Walker
TOMMY RICHMAN,Tommy Richman,741a6c80-2d6e-4522-9de4-e070798a2d30,1505509.0,28498318.0,rnb|rap|funk|Hip-Hop|alternative rnb,https://www.last.fm/music/Tommy+Richman
TONES AND I,Tones and I,663f33f4-8e5f-4773-93ea-493a1135de9a,932419.0,12425688.0,pop|australian|indie pop|female vocalists|australia,https://www.last.fm/music/Tones+and+I
TONI BRAXTON,Toni Braxton,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,1386399.0,18054852.0,soul|rnb|pop|female vocalists|90s,https://www.last.fm/music/Toni+Braxton
TONTON DAVID,Tonton David,c82fe349-6759-4b99-91e8-f783545eb42e,11569.0,89848.0,reggae|french|dub|france|reunion,https://www.last.fm/music/Tonton+David
TOP BOYS,Top Boys,c5db609d-c859-4fc5-b470-0c5bf08b8b2d,249.0,2780.0,House|dance|Grime|electro|funkyhouse,https://www.last.fm/music/Top+Boys
TOPIC,Topic,3f5da98e-cbbc-4b8f-becf-20eec8b68d40,535683.0,6218937.0,german|electronic|rap|Hip-Hop|House,https://www.last.fm/music/Topic
TORY LANEZ,Tory Lanez,5b8ec72b-9e39-4a06-a2bf-964166b92a71,1992193.0,152298401.0,rnb|Hip-Hop|Canadian|rap|trap,https://www.last.fm/music/Tory+Lanez
TOTO,Toto,aab5c954-cabe-432e-899e-1c4f99757327,3112586.0,56459169.0,rock|classic rock|80s|Progressive rock|pop,https://www.last.fm/music/Toto
TOUMANI DIABATÉ,Toumani Diabaté,b96ba7e7-d882-409a-9825-ed3d6dbb437d,106943.0,1011448.0,mali|african|kora|world|World Music,https://www.last.fm/music/Toumani+Diabat%C3%A9
TOVE LO,Tove Lo,56756959-1e78-429c-b897-e1d056cb0225,2476719.0,125108078.0,pop|swedish|electronic|female vocalists|indie,https://www.last.fm/music/Tove+Lo
TRACY CHAPMAN,Tracy Chapman,1129817c-488a-4096-80c1-77fc1b107c93,2139183.0,38120170.0,female vocalists|folk|singer-songwriter|soul|acoustic,https://www.last.fm/music/Tracy+Chapman
TRAGEDIE,Tragédie,f2a9974c-03ea-4272-905f-c2695a741a13,59161.0,359641.0,french|Hip-Hop|hip hop|pop|rnb,https://www.last.fm/music/Trag%C3%A9die
TRAVIS,Travis,22a40b75-affc-4e69-8884-266d087e4751,2116916.0,55102337.0,britpop|indie|british|rock|alternative,https://www.last.fm/music/Travis
TRAVIS SCOTT,Travi$ Scott,,187677.0,11797272.0,Hip-Hop|trap|rap|travis scott|hip hop,https://www.last.fm/music/Travi$+Scott
TRAVIS SCOTTT,Travis Scottt,,17.0,162.0,,https://www.last.fm/music/Travis+Scottt
TREI DEGETE - SQUEEZIE,,,,,,
TRI YANN,Tri Yann,8bd21b26-f513-4d79-8fe4-a386289a1e65,54095.0,1106999.0,celtic|folk|breton|french|celtic folk,https://www.last.fm/music/Tri+Yann
TRIANGLE DES BERMUDES,Triangle des Bermudes,,50859.0,503942.0,french|rap|french rap|france|afro,https://www.last.fm/music/Triangle+des+Bermudes
TRIBAL JAM,Tribal Jam,03c7ff7d-eca7-4c0c-8453-73db8c81ad80,2748.0,12404.0,rnb|new jack swing|french soul|french|under 2000 listeners,https://www.last.fm/music/Tribal+Jam
TRIBAL KING,Tribal King,37b4ebe8-4b19-4e8d-aa63-1f9b04b78553,9811.0,52078.0,french|dance|rnb|emocore|90s,https://www.last.fm/music/Tribal+King
TRIBBS,Tribbs,cb848270-5f0a-4a76-a86a-db988fe0c3b7,46226.0,546703.0,EDM|slap house|House|polish|deep house,https://www.last.fm/music/Tribbs
TRINIDAD CARDONA,Trinidad Cardona,0b0d11f2-3358-4838-b521-04de4291ac45,489783.0,5189773.0,rnb|Hip-Hop|alternative rnb|american|arizona,https://www.last.fm/music/Trinidad+Cardona
TRINIX,Trinix,5a691568-a34e-4fd8-b031-01e4c9e36070,301751.0,2770342.0,electro|House|france|electronic|deep house,https://www.last.fm/music/Trinix
TRIPPIE REDD,Trippie Redd,8032cf05-d916-4b2a-9c53-6e75d4a24bd8,1912850.0,189480113.0,trap|Hip-Hop|rap|emo rap|cloud rap,https://www.last.fm/music/Trippie+Redd
TROIS CAFES GOURMANDS,Trois Cafes Gourmands,,86.0,422.0,,https://www.last.fm/music/Trois+Cafes+Gourmands
TROIS CAFÉS GOURMANDS,Trois Cafés Gourmands,028462e0-7e3c-4d7e-807b-c1c039668dcc,33285.0,367760.0,french|france,https://www.last.fm/music/Trois+Caf%C3%A9s+Gourmands
TROIS TENORS,,,,,,
TROYE SIVAN,Troye Sivan,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,2476852.0,171879503.0,pop|indie pop|indie|male vocalists|synthpop,https://www.last.fm/music/Troye+Sivan
TRUST,Trust,33d281da-d36f-4d22-9c4f-fa39f9718302,215670.0,6410159.0,synthpop|electronic|darkwave|hard rock|Canadian,https://www.last.fm/music/Trust
TRUTH HURTS,Truth Hurts,c42d7b98-e57f-4ff2-86f2-bc77b51d3c1e,96083.0,506739.0,rnb|soul|Hip-Hop|female vocalists|r&b,https://www.last.fm/music/Truth+Hurts
TRYO,Tryo,c5998351-be49-49d8-8593-3e96f129c1fc,272688.0,5606089.0,reggae|french|chanson francaise|acoustic|francais,https://www.last.fm/music/Tryo
TRYO ET LES ARROSES,Tryo et les Arroses,,2.0,2.0,,https://www.last.fm/music/Tryo+et+les+Arroses
TSEW THE KID,Tsew The Kid,,41499.0,1334677.0,french rap|france|Rap FR,https://www.last.fm/music/Tsew+The+Kid
TUNISIANO,Tunisiano,4544414e-96cb-404a-a674-eccf4bf35a6c,20215.0,216460.0,french|Hip-Hop|rap francais|hip hop|french rap,https://www.last.fm/music/Tunisiano
TWENTY ONE PILOTS,Twenty One Pilots,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,3403829.0,442907911.0,electronic|alternative|rap|indie pop|indie,https://www.last.fm/music/Twenty+One+Pilots
TWO FEET,Two Feet,dffd8e78-761d-4997-9d73-24983e29a6dc,1120965.0,22644050.0,indie|blues rock|electronic|american|Jazz and Blues,https://www.last.fm/music/Two+Feet
TWOCOLORS,twocolors,69f3c930-4e8b-4798-9b36-08bd8ffa930c,294464.0,3230023.0,C|dance|german|pop|House,https://www.last.fm/music/twocolors
TY DOL,,,,,,
TY DOLLA $IGN,Ty Dolla $ign,7bd66c18-cb33-49aa-9279-140acedbdb49,1703430.0,31107611.0,Hip-Hop|rap|rnb|hip hop|cloud rnb,https://www.last.fm/music/Ty+Dolla+$ign
TY DOLLA $iGN,Ty Dolla $ign,7bd66c18-cb33-49aa-9279-140acedbdb49,1703430.0,31107611.0,Hip-Hop|rap|rnb|hip hop|cloud rnb,https://www.last.fm/music/Ty+Dolla+$ign
TYGA,Tyga,ce09ea31-3d4a-4487-a797-e315175457a0,2762768.0,38801885.0,Hip-Hop|rap|hip hop|tyga|west coast,https://www.last.fm/music/Tyga
TYLER,Tyler,7e004a01-c7e9-4e4f-8cc3-215761d57075,21388.0,218823.0,japanese|austrian|j-urban|rock|hardcore hip hop,https://www.last.fm/music/Tyler
U 2,U2,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,5056063.0,231494933.0,rock|classic rock|irish|alternative|pop,https://www.last.fm/music/U2
U2,U2,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,5056063.0,231494933.0,rock|classic rock|irish|alternative|pop,https://www.last.fm/music/U2
UB 40,UB40,7113aab7-628f-4050-ae49-dbecac110ca8,1448878.0,18849600.0,reggae|80s|ska|pop|british,https://www.last.fm/music/UB40
ULTIMATE KAOS,Ultimate Kaos,7005302b-22de-4399-a102-20bea816ad02,29501.0,170470.0,pop|rnb|90s|USA|boyband,https://www.last.fm/music/Ultimate+Kaos
ULTRA NATE,Ultra Naté,0004537a-4b12-43eb-a023-04009e738d2e,286481.0,1750574.0,House|dance|female vocalists|electronic|90s,https://www.last.fm/music/Ultra+Nat%C3%A9
ULTRA VOMIT,Ultra vomit,,52423.0,1922172.0,grindcore|death metal|french|metal|goregrind,https://www.last.fm/music/Ultra+vomit
UMBERTO TOZZI,Umberto Tozzi,76dffaaa-57c7-4b86-8ea1-bcf351dc950c,253185.0,2000782.0,italian|pop|80s|italian pop|Italy,https://www.last.fm/music/Umberto+Tozzi
URBAN PEACE,URBAN PEACE,,470.0,3331.0,,https://www.last.fm/music/URBAN+PEACE
URBAN SPECIES,Urban Species,e2a02b0b-ce39-46d8-82fb-2a0fdeff929e,112835.0,649419.0,acid jazz|trip-hop|downtempo|Hip-Hop|rap,https://www.last.fm/music/Urban+Species
USHER,Usher,3414d446-735a-443c-931f-10634f57e5b9,5058999.0,104586850.0,rnb|Hip-Hop|pop|soul|rap,https://www.last.fm/music/Usher
UZI,Uzi,6d59f31a-4c22-42b1-8fb3-31993745609c,111918.0,12824683.0,no wave|post-punk|rap|hard rock|Horrorcore,https://www.last.fm/music/Uzi
VACRA,Vacra,1a22b304-afa9-4d5c-ab0d-c6d717534af7,55933.0,1151954.0,rnb|french|france,https://www.last.fm/music/Vacra
VALD,Vald,062ab94e-b7a5-47a9-b3f4-cc1750c3f859,83619.0,13553942.0,Hip-Hop|french|rap|gaspard-core|french rap,https://www.last.fm/music/Vald
VANCE JOY,Vance Joy,df36f6db-5987-46ed-9d02-0cf36ed4e060,2469217.0,50635699.0,folk|indie|australian|singer-songwriter|acoustic,https://www.last.fm/music/Vance+Joy
VANESSA,Vanessa,da2c7286-4c83-406f-b101-67ef6ed34083,46127.0,500632.0,ebm|electronic|Czech|eurobeat|visual kei,https://www.last.fm/music/Vanessa
VANESSA CARLTON,Vanessa Carlton,c1a61bb0-e4fe-4064-bc8d-954a2dafda79,1789873.0,20833717.0,pop|female vocalists|piano|singer-songwriter|rock,https://www.last.fm/music/Vanessa+Carlton
VANESSA PARADIS,Vanessa Paradis,46193c80-959a-499d-b42f-f33ba7b9b18e,627144.0,8010644.0,french|pop|female vocalists|chanson francaise|french pop,https://www.last.fm/music/Vanessa+Paradis
VANGELIS,Vangelis,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,1367451.0,35586784.0,electronic|new age|ambient|Soundtrack|instrumental,https://www.last.fm/music/Vangelis
VANILLE,Vanilla,db22b691-1110-4080-b8fe-53eea378210e,385385.0,4937578.0,screamo|instrumental hip-hop|emo|Hip-Hop|french,https://www.last.fm/music/Vanilla
VARIOUS,Various Artists,4e46dd54-81a6-4a75-a666-d0e447861e3f,394823.0,3784611.0,,https://www.last.fm/music/Various+Artists
VARIOUS ARTISTS,Various Artists,4e46dd54-81a6-4a75-a666-d0e447861e3f,394823.0,3784611.0,,https://www.last.fm/music/Various+Artists
VAYA CON DIOS,Vaya Con Dios,3f31e084-41f5-4a74-93e6-19bdafcf237d,310272.0,4247881.0,female vocalists|jazz|pop|blues|90s,https://www.last.fm/music/Vaya+Con+Dios
VAYN,vayn,,40.0,3383.0,,https://www.last.fm/music/vayn
VEGEDREAM,Vegedream,02f5184f-f0fa-4088-aba7-cd0f3bf01b05,237357.0,3100840.0,hip hop|france|rnb|urban pop,https://www.last.fm/music/Vegedream
VEGETA,Vegeta,9e85a408-fd5d-4ed6-a1b5-cd17e7cbcb2b,12991.0,54913.0,saiyans whose power levels are over 9000|Oprah|sayian|vegeta|9000,https://www.last.fm/music/Vegeta
VEN1,ven1,,27552.0,846015.0,,https://www.last.fm/music/ven1
VENDREDI SUR MER,Vendredi sur Mer,2c430199-2dbe-42b1-8dd4-45b85a919136,536886.0,7930207.0,swiss|electronic|french|switzerland|female vocalists,https://www.last.fm/music/Vendredi+sur+Mer
VENGABOYS,Vengaboys,90c7177f-4be5-413d-aabd-d228934c2b9b,1132188.0,10877133.0,eurodance|dance|pop|90s|dutch,https://www.last.fm/music/Vengaboys
VERONIQUE,Veronique,13a82d42-7fc2-4fff-a193-84fd506c1f1b,2356.0,9396.0,House|pop|eurobeat|dance|Italo Disco,https://www.last.fm/music/Veronique
VERONIQUE SANSON,Véronique Sanson,f1dc86d6-9f45-4736-8884-7fcafbccd876,127772.0,1410997.0,chanson francaise|female vocalists|french|french pop|french female,https://www.last.fm/music/V%C3%A9ronique+Sanson
VIANNEY,Vianney,6270c326-e810-476a-bc90-8ab0ba5de61d,105767.0,1514279.0,french|All|chanson|pop|france,https://www.last.fm/music/Vianney
VICTOR THOMPSON,Victor Thompson,26e469d7-bb07-4354-9d11-2e4ca10306ae,99155.0,933579.0,nigeria|gospel|african|singer-songwriter|nigerian,https://www.last.fm/music/Victor+Thompson
VICTORIA ABRIL,Victoria Abril,8e679c74-7a66-464a-9151-ef4b5029e684,4698.0,50359.0,female vocalists|Bossa Nova|90s|spanish|actresses,https://www.last.fm/music/Victoria+Abril
VIDEOCLUB,Videoclub,f2c2f675-1ceb-4051-82fd-a55012a2edbc,760908.0,15172561.0,french|indie|synthpop|france|post-punk,https://www.last.fm/music/Videoclub
VIGON BAMY JAY,Vigon Bamy Jay,b2b8ca42-074c-4504-9518-5c29d377abe8,987.0,10182.0,,https://www.last.fm/music/Vigon+Bamy+Jay
VINAI,Vinai,,243084.0,2715378.0,electronic|House|italian|Italy|EDM,https://www.last.fm/music/Vinai
VINCENT DELERM,Vincent Delerm,4d97ef49-cc61-43a5-bd68-9f5053308968,173390.0,1705813.0,french|singer-songwriter|chanson francaise|chanson|nouvelle scene francaise,https://www.last.fm/music/Vincent+Delerm
VINCENT NICLO,Vincent Niclo,5d2f4cff-e1e8-4521-b326-1e8e01ff3044,2872.0,25898.0,french|male|Comedie Musicale|male vocalists,https://www.last.fm/music/Vincent+Niclo
VINCENT NICLO ET LES PRÊTRES ORTHODOXES,Vincent Niclo et les Prêtres Orthodoxes,,1.0,1.0,,https://www.last.fm/music/Vincent+Niclo+et+les+Pr%C3%AAtres+Orthodoxes
VINCENZO,Vincenzo,fba73ef3-fd4c-4a4e-ae5a-d5fb2b95d16e,54268.0,356921.0,deep house|tech house|House|electronic|minimal,https://www.last.fm/music/Vincenzo
VITAA,Vitaa,aad54e51-0619-4b21-a69b-d0901d2ef7e0,109704.0,1856557.0,french|rnb|female vocalists|french rnb|pop,https://www.last.fm/music/Vitaa
VLADIMIR CAUCHEMAR,Vladimir Cauchemar,fb5b5da8-61f3-445e-8e2d-f9873b330b13,108655.0,1361108.0,france|electronic|flute|instrumental|techno,https://www.last.fm/music/Vladimir+Cauchemar
VOCE DE CORSICA,Voce De Corsica,,1.0,3.0,,https://www.last.fm/music/Voce+De+Corsica
VOLTS FACE,Volts Face,5ee10f37-785c-4d10-96ce-6c3761381b70,2013.0,24426.0,rap|french rap|rap francais|french|free palestine,https://www.last.fm/music/Volts+Face
VONDA SHEPARD,Vonda Shepard,31e82ae9-f414-4a68-a0bf-d2719368166d,158015.0,1911461.0,female vocalists|pop|soul|singer-songwriter|Soundtrack,https://www.last.fm/music/Vonda+Shepard
VOX ANGELI,Vox Angeli,90a67601-83ea-4101-a420-150a64912097,9357.0,167064.0,Classical|contemporary classical|vocal|france|angelic,https://www.last.fm/music/Vox+Angeli
VUILLEMIN,Vuillemin,,5.0,24.0,,https://www.last.fm/music/Vuillemin
VULA,Vula,20210241-f26b-4bd3-83d4-bcd0cc153b12,2168.0,10392.0,rnb|soul|House|female vocalist|Neo Soul,https://www.last.fm/music/Vula
VÉRONIQUE SANSON,Véronique Sanson,f1dc86d6-9f45-4736-8884-7fcafbccd876,127772.0,1410997.0,chanson francaise|female vocalists|french|french pop|french female,https://www.last.fm/music/V%C3%A9ronique+Sanson
VØJ,VØj,,365328.0,5941501.0,Ukrainian|electronic|synthwave|phonk|Ukraine,https://www.last.fm/music/V%C3%98j
W. Houston,Whitney Houston,0307edfc-437c-4b48-8700-80680e66a228,3253445.0,63376631.0,pop|soul|female vocalists|rnb|80s,https://www.last.fm/music/Whitney+Houston
WALDECK,Waldeck,8f389bf5-a950-4a2f-a962-daf08151ee33,644645.0,10888836.0,trip-hop|downtempo|electronic|chillout|lounge,https://www.last.fm/music/Waldeck
