annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cert_level,cat_Singles,cat_Albums,cat_Videos,cat_Compilation
2022,7,6.0112671744041615,1,0,48,5,0.020833333333333332,0.0026174747600648134,2,1,0,0,0
2016,11,7.820840879907344,1,0,7,2,0.42857142857142855,0.005608874485853172,2,1,0,0,0
2022,12,5.60947179518496,3,1,6,5,0.6666666666666666,0.013835223731771158,5,1,0,0,0
2017,10,7.662937850461535,1,0,10,5,0.0,0.0008724915866882712,0,1,0,0,0
2018,3,7.587817219993427,1,0,87,5,0.25287356321839083,0.019693381528106693,0,1,0,0,0
2019,5,7.357556200910353,1,0,12,5,0.16666666666666666,0.01171631559267107,2,0,1,0,0
2019,6,7.330405211844402,1,0,37,6,0.2972972972972973,0.02492833104823632,5,1,0,0,0
2021,11,6.467698726104354,1,0,33,6,0.2727272727272727,0.00311604138102954,2,1,0,0,0
2020,12,6.895682697747868,1,0,48,5,0.020833333333333332,0.0026174747600648134,2,1,0,0,0
2019,11,7.234177179749849,1,0,45,5,0.2222222222222222,0.005982799451576717,2,1,0,0,0
2021,1,6.836259277277067,1,0,11,5,0.18181818181818182,0.02492833104823632,2,1,0,0,0
2022,6,6.073044534100405,1,0,6,2,0.16666666666666666,0.02492833104823632,2,0,1,0,0
2015,9,7.96693349840484,1,0,7,2,0.0,0.0002492833104823632,2,0,1,0,0
2017,4,7.741533589281828,1,0,7,5,0.0,0.004487099588682538,2,1,0,0,0
2016,11,7.806696372521179,1,0,27,5,0.25925925925925924,0.013835223731771158,5,1,0,0,0
2020,11,6.901737206656574,2,1,3,0,0.3333333333333333,0.0023681914495824507,0,1,0,0,0
2018,5,7.559038255443384,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2023,5,4.59511985013459,1,0,87,5,0.25287356321839083,0.019693381528106693,0,1,0,0,0
2022,3,6.248042874508429,1,0,1,5,0.0,0.029664713947401222,5,1,0,0,0
2004,1,8.877521453852872,1,0,6,5,0.16666666666666666,0.035398230088495575,0,1,0,0,0
2015,4,8.022568946988255,1,0,54,5,0.14814814814814814,0.003365324691511903,3,0,1,0,0
2022,11,5.556828061699537,1,0,6,5,0.0,0.0017449831733765424,2,0,1,0,0
2022,1,6.340359303727752,1,0,4,2,0.25,0.004736382899164901,0,0,1,0,0
2017,3,7.76004068088038,1,0,5,0,0.0,0.0011217748971706345,0,0,1,0,0
2019,6,7.325807502595773,1,0,14,2,0.0,0.029664713947401222,0,0,1,0,0
2022,3,6.26530121273771,1,0,17,5,0.11764705882352941,0.0008724915866882712,5,1,0,0,0
2018,4,7.570443252057374,1,0,19,5,0.05263157894736842,0.0007478499314470896,5,1,0,0,0
2019,6,7.3310603052186325,1,0,37,6,0.2972972972972973,0.0007478499314470896,2,1,0,0,0
2018,3,7.580699752224563,1,0,87,5,0.25287356321839083,0.019693381528106693,0,1,0,0,0
2023,2,5.10594547390058,1,0,42,5,0.19047619047619047,0.005608874485853172,0,1,0,0,0
2022,8,5.860786223465865,2,1,19,5,0.3157894736842105,0.0012464165524118161,0,1,0,0,0
2021,12,6.424869023905388,1,0,25,5,0.32,0.013710582076529976,0,1,0,0,0
2021,6,6.656726524178391,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2017,10,7.659642954564682,2,1,1,2,1.0,0.0003739249657235448,2,1,0,0,0
2023,3,4.890349128221754,1,0,19,5,0.21052631578947367,0.0034899663467530847,0,1,0,0,0
2020,11,6.894670039433482,1,0,40,5,0.225,0.019693381528106693,0,1,0,0,0
2020,9,6.950814768442584,2,1,63,6,0.09523809523809523,0.0026174747600648134,0,1,0,0,0
2018,11,7.43955930913332,1,0,26,5,0.23076923076923078,0.01171631559267107,0,1,0,0,0
2017,3,7.757051142032013,1,0,22,6,0.13636363636363635,0.0004985666209647265,0,1,0,0,0
2019,4,7.362010551259734,1,0,19,5,0.21052631578947367,0.0034899663467530847,0,1,0,0,0
2018,11,7.455298485683291,1,0,15,5,0.0,0.029664713947401222,0,1,0,0,0
2017,10,7.660585461703256,1,0,1,0,0.0,0.07291536831609123,0,1,0,0,0
2015,11,7.938802248154481,1,0,21,7,0.14285714285714285,0.013835223731771158,5,1,0,0,0
2022,5,6.040254711277414,1,0,19,5,0.42105263157894735,0.002243549794341269,0,1,0,0,0
2021,1,6.807934943699926,2,1,1,0,1.0,0.0006232082762059081,0,1,0,0,0
2023,1,5.2832037287379885,1,0,26,5,0.23076923076923078,0.013710582076529976,2,1,0,0,0
2019,4,7.353081920515432,3,1,2,2,1.0,0.0001246416552411816,2,1,0,0,0
2022,7,5.877735781779639,1,0,10,5,0.0,0.029664713947401222,5,1,0,0,0
2022,12,5.44673737166631,1,0,25,5,0.32,0.013710582076529976,5,1,0,0,0
2002,1,8.97094039814245,2,1,54,5,0.14814814814814814,0.004861024554406083,0,1,0,0,0
2019,11,7.210079628170788,2,1,6,5,0.16666666666666666,0.0006232082762059081,5,1,0,0,0
2016,4,7.88344635413774,1,0,2,2,0.0,0.013835223731771158,2,1,0,0,0
2021,3,6.741700694652055,1,0,17,5,0.11764705882352941,0.0008724915866882712,2,0,1,0,0
2019,10,7.229113877793302,1,0,7,5,0.0,0.004487099588682538,2,0,1,0,0
2020,8,6.970730078143525,1,0,14,5,0.14285714285714285,0.0008724915866882712,2,0,1,0,0
2020,7,7.00850518208228,1,0,3,4,0.0,0.01246416552411816,2,1,0,0,0
2018,4,7.559038255443384,1,0,21,7,0.14285714285714285,0.013835223731771158,0,1,0,0,0
2018,6,7.521859252201629,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2018,11,7.443078374348516,1,0,33,6,0.2727272727272727,0.0014956998628941791,0,1,0,0,0
2020,7,7.00850518208228,1,0,10,5,0.3,0.019693381528106693,0,1,0,0,0
2019,12,7.187657164114956,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2022,11,5.537334267018537,1,0,26,5,0.23076923076923078,0.0006232082762059081,5,1,0,0,0
2020,10,6.915723448631314,1,0,11,5,0.18181818181818182,0.02492833104823632,0,1,0,0,0
2023,5,4.189654742026425,1,0,87,5,0.25287356321839083,0.019693381528106693,0,1,0,0,0
2020,10,6.901737206656574,1,0,11,5,0.18181818181818182,0.02492833104823632,2,0,1,0,0
2021,11,6.38856140554563,1,0,4,5,0.0,0.029664713947401222,2,1,0,0,0
2021,12,6.364750756851911,1,0,87,5,0.25287356321839083,0.019693381528106693,2,1,0,0,0
2014,6,8.106514516255185,1,0,1,0,0.0,0.009098840832606257,0,0,1,0,0
2017,7,7.67786350067821,1,0,1,5,0.0,0.0007478499314470896,5,1,0,0,0
2020,10,6.8885724595653635,1,0,15,6,0.0,0.013835223731771158,2,1,0,0,0
2015,4,8.006367567650246,1,0,54,5,0.14814814814814814,0.004861024554406083,0,1,0,0,0
2021,7,6.580639137284949,1,0,5,5,0.4,0.0001246416552411816,0,0,1,0,0
2018,8,7.491087593534876,1,0,3,0,0.0,0.01632805683659479,0,0,1,0,0
2016,4,7.880804344674901,1,0,2,5,0.0,0.02492833104823632,0,0,1,0,0
2019,5,7.307872780763706,1,0,1,2,0.0,0.013710582076529976,2,1,0,0,0
2017,8,7.666221925662725,2,1,40,5,0.225,0.019693381528106693,0,1,0,0,0
2019,10,7.198931240688173,1,0,33,5,0.42424242424242425,0.0006232082762059081,0,1,0,0,0
2019,3,7.358193752733032,1,0,17,5,0.5882352941176471,0.013710582076529976,0,1,0,0,0
2017,11,7.622663951323595,1,0,3,5,0.0,0.0002492833104823632,0,1,0,0,0
2021,4,6.674561391814426,1,0,23,5,0.043478260869565216,0.02492833104823632,0,1,0,0,0
2022,4,6.089044875446846,1,0,1,0,0.0,0.013835223731771158,0,1,0,0,0
2023,1,5.1298987149230735,1,0,15,2,0.13333333333333333,0.0012464165524118161,0,1,0,0,0
2023,1,5.0369526024136295,1,0,6,5,0.16666666666666666,0.029664713947401222,0,1,0,0,0
2016,12,7.784057002639929,1,0,20,5,0.15,0.009098840832606257,5,1,0,0,0
2015,6,7.982757702011113,1,0,7,5,0.0,0.029664713947401222,5,1,0,0,0
2022,8,5.730099782973574,1,0,2,3,0.0,0.002243549794341269,2,0,1,0,0
2022,9,5.659482215759621,1,0,32,5,0.125,0.0014956998628941791,5,1,0,0,0
2022,5,5.981414211254481,1,0,22,5,0.5,0.0028667580705471767,5,1,0,0,0
2021,3,6.725033642166843,1,0,40,5,0.125,0.019693381528106693,2,1,0,0,0
2016,10,7.807510042216193,1,0,28,5,0.2857142857142857,0.0002492833104823632,2,1,0,0,0
2020,1,7.1276936993473985,1,0,6,5,0.16666666666666666,0.0006232082762059081,2,1,0,0,0
2006,1,8.761863373274727,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2016,3,7.880804344674901,1,0,4,5,0.5,0.0023681914495824507,0,0,1,0,0
2018,1,7.59488438721652,1,0,7,5,0.0,0.006855291038264988,0,1,0,0,0
2017,7,7.682482446534506,1,0,17,5,0.11764705882352941,0.013710582076529976,0,1,0,0,0
2021,10,6.39024066706535,1,0,8,5,0.375,0.013835223731771158,0,1,0,0,0
2021,12,6.329720905522696,1,0,9,5,0.1111111111111111,0.013835223731771158,0,1,0,0,0
2022,9,5.60947179518496,1,0,32,5,0.125,0.0014956998628941791,0,1,0,0,0
2021,3,6.70808408385307,1,0,40,5,0.125,0.0002492833104823632,0,1,0,0,0
2021,4,6.658011045870748,1,0,63,6,0.09523809523809523,0.0026174747600648134,2,1,0,0,0
2022,3,6.152732694704104,1,0,5,8,0.0,0.02492833104823632,0,1,0,0,0
2009,2,8.561210076833012,1,0,22,5,0.045454545454545456,0.035398230088495575,0,1,0,0,0
2020,11,6.829793737512425,2,1,18,5,0.2222222222222222,0.0021189081391000874,2,1,0,0,0
2019,7,7.269616749608169,1,0,14,5,0.14285714285714285,0.0004985666209647265,2,1,0,0,0
2022,10,5.5053315359323625,1,0,13,2,0.15384615384615385,0.013710582076529976,0,0,1,0,0
2022,12,5.241747015059643,1,0,20,5,0.55,0.01246416552411816,0,0,1,0,0
2022,6,5.8971538676367405,3,1,6,2,0.16666666666666666,0.0012464165524118161,0,1,0,0,0
2020,7,6.977281341630747,1,0,15,6,0.0,0.013835223731771158,0,1,0,0,0
2019,6,7.283448228756631,1,0,10,5,0.0,0.013710582076529976,0,1,0,0,0
2019,6,7.283448228756631,2,1,1,0,1.0,0.013710582076529976,0,1,0,0,0
2016,8,7.815207062189088,1,0,8,5,0.125,0.0017449831733765424,0,1,0,0,0
2018,10,7.434847875211999,1,0,40,5,0.125,0.0002492833104823632,0,1,0,0,0
2019,11,7.171656822768514,1,0,69,5,0.0,0.0012464165524118161,0,1,0,0,0
2021,2,6.726233402358747,1,0,22,5,0.5,0.0028667580705471767,0,1,0,0,0
2021,9,6.467698726104354,2,1,23,5,0.391304347826087,0.0002492833104823632,0,1,0,0,0
2021,1,6.782192056006791,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2016,10,7.795234929002173,1,0,13,4,0.0,0.0008724915866882712,2,0,1,0,0
2021,12,6.302618975744905,2,1,25,5,0.32,0.013710582076529976,5,1,0,0,0
2022,2,6.184148890937483,5,1,1,5,1.0,0.0002492833104823632,5,1,0,0,0
2021,1,6.774223886357614,1,0,9,5,0.1111111111111111,0.000997133241929453,2,0,1,0,0
2016,7,7.832014180505469,1,0,63,6,0.09523809523809523,0.013710582076529976,2,1,0,0,0
2019,12,7.149916836132109,1,0,5,5,0.0,0.029664713947401222,2,1,0,0,0
2018,1,7.580189417944541,1,0,2,0,0.5,0.01246416552411816,0,1,0,0,0
2022,5,5.877735781779639,1,0,19,5,0.42105263157894735,0.002243549794341269,5,1,0,0,0
2022,3,6.073044534100405,1,0,19,5,0.0,0.005110307864888446,5,1,0,0,0
2022,2,6.1224928095143865,1,0,8,5,0.375,0.013835223731771158,5,1,0,0,0
2021,11,6.302618975744905,1,0,33,6,0.2727272727272727,0.00311604138102954,5,1,0,0,0
2021,4,6.646390514847729,2,1,5,5,0.4,0.0004985666209647265,5,1,0,0,0
2021,1,6.7580945044277305,2,1,9,5,0.5555555555555556,0.006855291038264988,5,1,0,0,0
2019,9,7.20934025660291,1,0,45,5,0.2222222222222222,0.01171631559267107,5,1,0,0,0
2016,11,7.771910256435763,1,0,1,5,0.0,0.011217748971706343,5,1,0,0,0
2021,5,6.593044534142437,1,0,7,2,0.14285714285714285,0.01171631559267107,2,1,0,0,0
2021,5,6.612041034833092,1,0,5,5,0.0,0.02492833104823632,2,1,0,0,0
2020,11,6.813444599510896,1,0,4,2,0.0,0.003988532967717812,2,1,0,0,0
2019,3,7.334981878871814,1,0,5,2,0.4,0.0036146080019942664,2,1,0,0,0
2019,7,7.249215057114389,3,1,22,6,0.13636363636363635,0.0001246416552411816,2,1,0,0,0
2019,3,7.325807502595773,1,0,87,5,0.25287356321839083,0.019693381528106693,2,1,0,0,0
2023,2,4.51085950651685,2,1,15,2,0.13333333333333333,0.0012464165524118161,0,1,0,0,0
2022,5,5.934894195619588,3,1,4,5,0.5,0.013710582076529976,0,1,0,0,0
2022,4,6.0063531596017325,1,0,4,0,0.0,0.0004985666209647265,0,1,0,0,0
2021,7,6.493753839851686,1,0,9,5,0.0,0.003988532967717812,0,1,0,0,0
2021,3,6.663132695990803,1,0,48,5,0.020833333333333332,0.0026174747600648134,0,1,0,0,0
2019,3,7.321188556739478,1,0,23,5,0.043478260869565216,0.005110307864888446,0,1,0,0,0
2010,12,8.41913925094085,1,0,7,2,0.5714285714285714,0.0049856662096472645,0,1,0,0,0
2017,7,7.665753431861699,1,0,17,5,0.11764705882352941,0.013710582076529976,2,0,1,0,0
2021,9,6.400257445308821,1,0,8,5,0.0,0.029664713947401222,2,0,1,0,0
2022,11,5.123963979403259,1,0,59,7,0.0,0.0021189081391000874,0,0,1,0,0
2021,11,6.289715570908998,1,0,14,5,0.07142857142857142,0.02492833104823632,0,0,1,0,0
2021,5,6.5998704992128365,1,0,1,5,0.0,0.0007478499314470896,5,1,0,0,0
2020,3,7.057897937411856,2,1,8,5,0.25,0.019693381528106693,5,1,0,0,0
2019,6,7.254177846456518,1,0,28,5,0.2857142857142857,0.0023681914495824507,5,1,0,0,0
2020,1,7.1049654482698426,1,0,1,5,0.0,0.0001246416552411816,5,1,0,0,0
2018,11,7.408530566894626,1,0,14,5,0.07142857142857142,0.013835223731771158,5,1,0,0,0
2020,7,6.917705609835305,1,0,7,5,0.5714285714285714,0.005982799451576717,2,1,0,0,0
2016,4,7.848543482456679,1,0,12,5,0.5,0.013835223731771158,0,1,0,0,0
2020,5,6.98933526597456,1,0,6,5,0.16666666666666666,0.0006232082762059081,0,1,0,0,0
2018,10,7.418180822726788,1,0,42,5,0.19047619047619047,0.0012464165524118161,0,1,0,0,0
2021,7,6.478509642208569,1,0,17,5,0.11764705882352941,0.0011217748971706345,0,1,0,0,0
2016,3,7.862112211662748,1,0,7,5,0.0,0.0013710582076529975,5,1,0,0,0
2018,4,7.518607216815252,1,0,1,2,0.0,0.029664713947401222,2,1,0,0,0
2018,6,7.4770384723196965,2,1,63,6,0.09523809523809523,0.005982799451576717,5,1,0,0,0
2019,6,7.260522598089852,1,0,50,7,0.0,0.004487099588682538,5,1,0,0,0
2019,4,7.29776828253138,1,0,19,5,0.21052631578947367,0.0034899663467530847,2,1,0,0,0
2020,2,7.045776576879511,1,0,12,7,0.3333333333333333,0.02492833104823632,2,1,0,0,0
2022,1,6.150602768446279,1,0,20,5,0.15,0.0006232082762059081,2,1,0,0,0
2020,10,6.836259277277067,1,0,6,2,0.0,0.02492833104823632,0,0,1,0,0
2020,4,7.00850518208228,1,0,4,0,0.0,0.0036146080019942664,0,0,1,0,0
2021,8,6.400257445308821,1,0,17,5,0.23529411764705882,0.019693381528106693,0,0,1,0,0
2022,3,5.988961416889864,1,0,8,5,0.375,0.013835223731771158,0,0,1,0,0
2018,1,7.559038255443384,1,0,1,2,0.0,0.01246416552411816,2,1,0,0,0
2018,3,7.529406457837013,1,0,63,6,0.09523809523809523,0.013710582076529976,0,1,0,0,0
2016,5,7.831220214604293,1,0,4,0,0.25,0.0001246416552411816,0,1,0,0,0
2019,11,7.122059881629142,1,0,40,5,0.125,0.019693381528106693,0,1,0,0,0
2018,3,7.529406457837013,1,0,15,5,0.13333333333333333,0.0036146080019942664,0,1,0,0,0
2020,7,6.92951677076365,1,0,8,5,0.125,0.013835223731771158,0,1,0,0,0
2018,3,7.529406457837013,1,0,15,5,0.13333333333333333,0.0036146080019942664,4,0,1,0,0
2022,8,5.556828061699537,3,1,1,2,1.0,0.013835223731771158,2,1,0,0,0
2005,6,8.780172651227646,1,0,1,0,0.0,0.0001246416552411816,0,0,1,0,0
2019,9,7.187657164114956,1,0,12,5,0.5,0.013835223731771158,2,0,1,0,0
2021,6,6.501289670540389,1,0,21,6,0.047619047619047616,0.019693381528106693,2,1,0,0,0
2019,7,7.229113877793302,1,0,13,5,0.0,0.0008724915866882712,2,0,1,0,0
2018,12,7.3752557780097545,1,0,18,5,0.2222222222222222,0.0021189081391000874,5,1,0,0,0
2017,2,7.716906135298388,1,0,4,2,0.0,0.0012464165524118161,2,1,0,0,0
2018,12,7.362645270417825,1,0,22,5,0.18181818181818182,0.0036146080019942664,0,1,0,0,0
2007,2,8.68270762989381,1,0,13,6,0.5384615384615384,0.013835223731771158,5,1,0,0,0
2021,10,6.249975242259483,1,0,22,6,0.13636363636363635,0.0004985666209647265,4,0,1,0,0
2019,3,7.293017679772782,1,0,1,5,0.0,0.003988532967717812,5,1,0,0,0
2020,12,6.733401891837359,1,0,22,5,0.5,0.0028667580705471767,2,1,0,0,0
2019,6,7.229113877793302,1,0,37,6,0.2972972972972973,0.0001246416552411816,2,1,0,0,0
2018,8,7.425953657077541,1,0,21,7,0.14285714285714285,0.013835223731771158,5,1,0,0,0
2016,11,7.748028524432376,2,1,4,5,0.75,0.009098840832606257,2,1,0,0,0
2019,6,7.229113877793302,1,0,37,6,0.2972972972972973,0.0036146080019942664,2,1,0,0,0
2018,10,7.401231264413015,2,1,12,7,0.3333333333333333,0.02492833104823632,5,1,0,0,0
2019,10,7.134890851565884,1,0,7,5,0.0,0.0004985666209647265,2,1,0,0,0
2018,2,7.533158807455563,3,1,1,2,1.0,0.0002492833104823632,2,1,0,0,0
2016,2,7.859413154693583,1,0,23,5,0.0,0.0021189081391000874,0,0,1,0,0
2018,9,7.4109518755836366,1,0,18,5,0.16666666666666666,0.013710582076529976,0,1,0,0,0
2016,11,7.757051142032013,1,0,17,5,0.11764705882352941,0.013710582076529976,0,1,0,0,0
2018,2,7.537430036586509,1,0,1,0,0.0,0.02492833104823632,0,1,0,0,0
2016,10,7.76004068088038,1,0,1,0,0.0,0.0017449831733765424,0,1,0,0,0
2019,3,7.302496423727326,1,0,8,3,0.125,0.0001246416552411816,0,1,0,0,0
2019,10,7.134093721192866,1,0,20,4,0.0,0.0006232082762059081,0,1,0,0,0
2020,12,6.725033642166843,1,0,19,5,0.21052631578947367,0.0034899663467530847,0,1,0,0,0
2022,5,5.755742213586912,1,0,17,5,0.058823529411764705,0.02492833104823632,0,1,0,0,0
2022,5,5.717027701406222,1,0,7,5,0.7142857142857143,0.013710582076529976,0,1,0,0,0
2020,7,6.887552571664617,1,0,2,2,0.0,0.0038638913124766296,2,1,0,0,0
2019,9,7.149916836132109,1,0,3,5,0.3333333333333333,0.005110307864888446,2,1,0,0,0
2018,5,7.476472381163905,1,0,3,0,0.0,0.02492833104823632,0,0,1,0,0
2021,6,6.456769655572163,1,0,3,5,0.0,0.0036146080019942664,0,0,1,0,0
2021,12,6.16541785423142,1,0,5,2,0.2,0.009098840832606257,0,0,1,0,0
2019,7,7.216709486709457,2,1,4,2,0.25,0.013835223731771158,0,1,0,0,0
2019,3,7.288244401020124,1,0,48,5,0.020833333333333332,0.0023681914495824507,0,1,0,0,0
2018,4,7.498869733976931,1,0,1,0,0.0,0.0013710582076529975,0,1,0,0,0
2021,6,6.46302945692067,1,0,112,5,0.125,0.010345257385018073,5,1,0,0,0
2016,6,7.806696372521179,1,0,7,2,0.0,0.0012464165524118161,2,0,1,0,0
2017,1,7.714677473800927,2,1,20,5,0.15,0.0017449831733765424,5,1,0,0,0
2020,2,7.002155954403621,1,0,19,5,0.3157894736842105,0.006855291038264988,0,1,0,0,0
2018,6,7.449498005382849,1,0,1,0,0.0,0.0007478499314470896,0,1,0,0,0
2020,7,6.874198495453294,1,0,17,5,0.11764705882352941,0.0011217748971706345,0,1,0,0,0
2022,8,5.241747015059643,2,1,22,5,0.5,0.0006232082762059081,5,1,0,0,0
2018,9,7.392647520721623,2,1,17,5,0.23529411764705882,0.019693381528106693,5,1,0,0,0
2020,10,6.7661917146603505,1,0,10,5,0.0,0.008724915866882713,3,0,1,0,0
2019,4,7.254177846456518,1,0,1,5,0.0,0.0003739249657235448,5,1,0,0,0
2016,2,7.8567067930958405,1,0,2,2,0.5,0.02492833104823632,0,0,1,0,0
2022,5,5.69035945432406,1,0,22,5,0.5,0.0028667580705471767,5,1,0,0,0
2018,7,7.4318919168078,3,1,1,0,1.0,0.0001246416552411816,0,1,0,0,0
2022,7,5.472270673671475,2,1,22,5,0.5,0.0028667580705471767,5,1,0,0,0
2019,10,7.117205503164344,1,0,1,5,0.0,0.0001246416552411816,5,1,0,0,0
2016,10,7.751045117971802,1,0,10,5,0.1,0.029664713947401222,5,1,0,0,0
2021,11,6.156978985585555,1,0,2,5,0.0,0.0011217748971706345,5,1,0,0,0
2021,9,6.263398262591624,2,1,20,5,0.4,0.019693381528106693,5,1,0,0,0
2014,9,8.036249942132116,1,0,21,7,0.14285714285714285,0.013835223731771158,7,0,1,0,0
2016,7,7.785305182539862,1,0,54,5,0.14814814814814814,0.013710582076529976,5,1,0,0,0
2018,1,7.5256399750415355,2,1,6,2,0.5,0.013710582076529976,2,1,0,0,0
2018,9,7.396948602621014,2,1,4,2,0.75,0.0007478499314470896,2,1,0,0,0
2018,2,7.510430556378006,1,0,14,5,0.14285714285714285,0.003988532967717812,0,1,0,0,0
2021,5,6.459904454377535,2,1,25,5,0.32,0.013710582076529976,0,1,0,0,0
2021,11,6.16541785423142,1,0,3,5,0.0,0.0012464165524118161,0,1,0,0,0
2018,8,7.401231264413015,1,0,40,5,0.125,0.003988532967717812,5,1,0,0,0
2021,3,6.570882962339584,1,0,19,5,0.0,0.005110307864888446,5,1,0,0,0
2020,6,6.880384082186005,1,0,9,5,0.1111111111111111,0.000997133241929453,2,1,0,0,0
2018,8,7.40184157874383,2,1,21,7,0.14285714285714285,0.013835223731771158,0,1,0,0,0
2017,1,7.708410667257367,1,0,17,5,0.23529411764705882,0.0001246416552411816,5,1,0,0,0
2022,1,5.983936280687191,1,0,5,8,0.0,0.0001246416552411816,5,1,0,0,0
2021,3,6.519147287940395,1,0,48,5,0.020833333333333332,0.0026174747600648134,2,1,0,0,0
2017,9,7.587817219993427,1,0,42,5,0.19047619047619047,0.005608874485853172,0,0,1,0,0
2016,11,7.729735331385051,1,0,12,5,0.16666666666666666,0.013710582076529976,0,1,0,0,0
2018,4,7.476472381163905,1,0,1,0,0.0,0.0004985666209647265,0,1,0,0,0
2017,6,7.632885505395133,1,0,3,2,0.0,0.02492833104823632,0,1,0,0,0
2020,9,6.767343125265392,1,0,63,6,0.09523809523809523,0.0026174747600648134,0,1,0,0,0
2021,4,6.470799503782602,1,0,63,6,0.09523809523809523,0.0026174747600648134,0,1,0,0,0
2022,6,5.476463551931511,1,0,6,2,0.16666666666666666,0.005608874485853172,0,1,0,0,0
2020,11,6.710523109452428,1,0,2,2,0.0,0.029664713947401222,2,1,0,0,0
2022,8,5.081404364984463,2,1,4,0,0.5,0.0006232082762059081,0,1,0,0,0
2018,12,7.313220387090301,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2020,7,6.851184927493743,1,0,8,5,0.125,0.013835223731771158,5,1,0,0,0
2017,4,7.662937850461535,1,0,8,5,0.625,0.0001246416552411816,2,0,1,0,0
2016,6,7.789454566086673,2,1,112,5,0.125,0.010345257385018073,2,1,0,0,0
2021,10,6.16541785423142,1,0,19,5,0.3157894736842105,0.0012464165524118161,2,0,1,0,0
2021,4,6.501289670540389,2,1,5,5,0.4,0.0007478499314470896,5,1,0,0,0
2021,2,6.5638555265321274,1,0,48,5,0.020833333333333332,0.0026174747600648134,5,1,0,0,0
2018,1,7.522400231387125,1,0,1,0,0.0,0.010594540695500436,0,1,0,0,0
2022,5,5.501258210544727,1,0,5,5,0.0,0.02492833104823632,5,1,0,0,0
2018,3,7.475339236566737,2,1,87,5,0.25287356321839083,0.003988532967717812,2,1,0,0,0
2020,9,6.759255270663693,1,0,63,6,0.09523809523809523,0.0026174747600648134,5,1,0,0,0
2016,5,7.803843303538772,1,0,17,5,0.7647058823529411,0.002243549794341269,2,0,1,0,0
2020,7,6.829793737512425,1,0,5,2,0.4,0.0004985666209647265,2,1,0,0,0
2018,6,7.426549072397305,1,0,10,5,0.0,0.0001246416552411816,2,1,0,0,0
2021,3,6.542471960506805,1,0,54,5,0.14814814814814814,0.004861024554406083,0,1,0,0,0
2021,11,6.073044534100405,2,1,33,6,0.2727272727272727,0.0003739249657235448,0,1,0,0,0
2017,9,7.578145472419466,1,0,8,5,0.125,0.029664713947401222,2,0,1,0,0
2018,10,7.354362330421477,1,0,9,2,0.0,0.02492833104823632,0,0,1,0,0
2021,12,6.0063531596017325,1,0,112,5,0.125,0.010345257385018073,5,1,0,0,0
2018,4,7.44716835960004,1,0,3,0,0.0,0.0034899663467530847,0,0,1,0,0
2021,10,6.135564891081739,1,0,3,5,0.0,0.002243549794341269,0,0,1,0,0
2016,5,7.798112628829788,1,0,48,5,0.020833333333333332,0.0026174747600648134,0,1,0,0,0
2017,9,7.569927655242652,1,0,28,5,0.2857142857142857,0.0002492833104823632,0,1,0,0,0
2020,11,6.647688373563329,1,0,18,5,0.2222222222222222,0.0012464165524118161,0,1,0,0,0
2019,9,7.105786129481271,1,0,2,0,0.0,0.0002492833104823632,0,1,0,0,0
2021,2,6.520621127558696,1,0,1,0,0.0,0.0034899663467530847,0,1,0,0,0
2021,10,6.089044875446846,2,1,6,2,0.5,0.0036146080019942664,0,1,0,0,0
2021,12,5.988961416889864,1,0,87,5,0.25287356321839083,0.019693381528106693,2,1,0,0,0
2018,5,7.430707082545968,1,0,7,5,0.0,0.006855291038264988,3,0,1,0,0
2018,2,7.4949862339505335,1,0,20,5,0.15,0.01171631559267107,4,0,1,0,0
2021,4,6.42648845745769,1,0,63,6,0.09523809523809523,0.0026174747600648134,2,1,0,0,0
2016,11,7.70796153183549,1,0,27,5,0.25925925925925924,0.013835223731771158,4,0,1,0,0
2019,3,7.22402480828583,1,0,23,5,0.043478260869565216,0.005110307864888446,4,0,1,0,0
2016,4,7.80954132465341,1,0,5,3,0.0,0.0004985666209647265,0,0,1,0,0
2021,2,6.520621127558696,1,0,6,2,0.0,0.0001246416552411816,0,0,1,0,0
2021,11,6.040254711277414,1,0,4,2,0.0,0.003988532967717812,0,0,1,0,0
2022,11,4.02535169073515,1,0,6,5,0.0,0.010594540695500436,0,0,1,0,0
2022,11,3.7376696182833684,1,0,5,1,0.0,0.008724915866882713,0,0,1,0,0
2022,7,5.1647859739235145,1,0,9,2,0.0,0.008724915866882713,0,0,1,0,0
2017,4,7.635786861395585,1,0,45,5,0.2222222222222222,0.01171631559267107,5,1,0,0,0
