annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cat_Singles,cat_Albums,cat_Videos,cat_Compilation,cert_level
0.3157894736842105,-0.16666666666666666,0.6761228869766457,0.0,0.0,-0.16666666666666666,-1.0,0.0,-0.14049586776859502,1.0,0.0,0.0,0.0,2
0.47368421052631576,-0.5,0.247994249673711,0.0,0.0,-0.3888888888888889,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.5263157894736842,-0.8333333333333334,-0.018575956339758358,1.0,1.0,0.3333333333333333,0.0,2.321428571428571,-0.3471074380165289,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.5,-0.4092519705348077,2.0,1.0,-0.3888888888888889,-1.0,6.5,-0.30578512396694213,1.0,0.0,0.0,0.0,2
0.5263157894736842,0.6666666666666666,-0.5961526653168275,1.0,1.0,-0.3888888888888889,-1.0,6.5,-0.3636363636363636,1.0,0.0,0.0,0.0,2
0.21052631578947367,0.8333333333333334,0.80302308936022,0.0,0.0,0.1111111111111111,0.0,0.0,-0.256198347107438,1.0,0.0,0.0,0.0,5
0.3157894736842105,-0.3333333333333333,0.678504786094387,0.0,0.0,0.9444444444444444,0.0,2.08,-0.2314049586776859,1.0,0.0,0.0,0.0,5
0.3157894736842105,-0.3333333333333333,0.6800859578221521,0.0,0.0,0.05555555555555555,0.0,0.0,-0.10743801652892557,1.0,0.0,0.0,0.0,5
0.3684210526315789,-0.16666666666666666,0.5678423411805715,0.0,0.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,1.0,0.0,0.0,0.0,5
0.47368421052631576,0.0,0.1965442533279813,2.0,1.0,-0.3888888888888889,0.0,6.5,-0.32231404958677684,1.0,0.0,0.0,0.0,5
0.3157894736842105,-0.8333333333333334,0.7031792959213097,0.0,0.0,-0.05555555555555555,0.0,0.9285714285714285,-0.2892561983471074,0.0,1.0,0.0,0.0,2
0.2631578947368421,0.6666666666666666,0.7287455866899037,0.0,0.0,0.0,0.0,0.8125,1.5950413223140498,0.0,1.0,0.0,0.0,3
0.3157894736842105,0.6666666666666666,0.6292592505296425,0.0,0.0,0.1111111111111111,0.0,0.0,-0.10743801652892557,0.0,1.0,0.0,0.0,4
0.5263157894736842,-0.5,-0.080579520197736,0.0,0.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,0.0,1.0,0.0,0.0,4
