source,target,match
DISCONNECTION,Justin Vandervolgen,0.282426
DISCONNECTION,Bob-a-Rela,0.281923
DISCONNECTION,Philly Cream,0.279614
DISCONNECTION,Kat Mandu,0.276723
DISCONNECTION,The Revenge,0.273189
DISCONNECTION,udell,0.270836
DISCONNECTION,Brooklyn Dreams,0.267254
DISCONNECTION,Phreek,0.265687
DISCONNECTION,Rahaan,0.264763
DISCONNECTION,Marta Acuna,0.264208
DISCONNECTION,Phantom Slasher,0.262322
DISCONNECTION,Queen Samantha,0.260466
DISCONNECTION,The Popular People's Front,0.260163
DISCONNECTION,RCMP,0.259832
DISIZ,Georgio,1.0
DISIZ,Sopico,0.989534
DISIZ,Vald,0.960537
DISIZ,Orelsan,0.948858
DISIZ,Isha,0.931235
DISIZ,Josman,0.908668
DISIZ,Luidji,0.904136
DISIZ,Laylow,0.875849
DISIZ,Dinos,0.873167
DISIZ,Népal,0.870803
DISIZ,Damso,0.861989
DISIZ,Nekfeu,0.816525
DISIZ,Jazzy Bazz,0.759394
DISIZ,Alpha Wann,0.756026
DISIZ,BEN plg,0.713885
DISIZ,Bekar,0.689574
DISIZ,Lomepal,0.688263
DISIZ,S.Pri Noir,0.657102
DISIZ,Rounhaa,0.644585
DISIZ,Wallace Cleaver,0.639146
DISIZ,Oxmo Puccino,0.626552
DISIZ,yvnnis,0.624123
DISIZ,Lujipeka,0.622596
DISIZ,Prince Waly,0.622209
DISIZ,S-Crew,0.614057
DISIZ,Hamza,0.609167
DISIZ,Tuerie,0.606972
DISIZ,SCH,0.593269
DISIZ,Jewel Usain,0.592461
DISIZ,Casseurs Flowters,0.589032
DISIZ LA PESTE,S.crew,1.0
DISIZ LA PESTE,Medine,0.905653
DISIZ LA PESTE,Ashkidd,0.88525
DISIZ LA PESTE,Haristone,0.71444
DISIZ LA PESTE,Tengo John,0.706297
DISIZ LA PESTE,Aladin 135,0.695011
DISIZ LA PESTE,Doc Gynéco,0.65424
DISIZ LA PESTE,Set&Match,0.640738
DISIZ LA PESTE,High Five Crew,0.603219
DISIZ LA PESTE,2zer,0.59652
DISIZ LA PESTE,Take a Mic,0.580227
DISIZ LA PESTE,Suikon Blaz AD,0.559198
DISIZ LA PESTE,Panama Bende,0.545505
DISIZ LA PESTE,Ol Kainry,0.530069
DISIZ LA PESTE,L'Entourage,0.52439
DISIZ LA PESTE,Loveni,0.522484
DISIZ LA PESTE,BIFFTY,0.517375
DISIZ LA PESTE,Sam's,0.51707
DISIZ LA PESTE,L'Skadrille,0.514837
DISIZ LA PESTE,Senamo,0.49209
DISIZ LA PESTE,Vin's,0.482747
DISIZ LA PESTE,Espiiem,0.481905
DISIZ LA PESTE,Les Alchimistes,0.480472
DISIZ LA PESTE,M le Maudit,0.473796
DISIZ LA PESTE,Brav,0.472971
DISIZ LA PESTE,Chiens De Paille,0.470849
DISIZ LA PESTE,5 majeur,0.469952
DISIZ LA PESTE,Nakk Mendosa,0.466072
DISIZ LA PESTE,Disiz Peter Punk,0.461027
DISIZ LA PESTE,Tunisiano,0.455939
DISNEY,Descendants – Cast,1.0
DISNEY,High School Musical,0.977124
DISNEY,Wicked Movie Cast,0.799888
DISNEY,Alan Menken,0.778559
DISNEY,Zac Efron,0.650988
DISNEY,Cast of Mamma Mia! The Movie,0.601858
DISNEY,Auli'i Cravalho,0.585467
DISNEY,ZOMBIES – Cast,0.565425
DISNEY,Lemonade Mouth,0.476406
DISNEY,Josh Gad,0.436826
DISNEY,Stephen Schwartz,0.411626
DISNEY,Lea Salonga,0.3502
DISNEY,Samuel E. Wright,0.339272
DISNEY,Judy Kuhn,0.328971
DISNEY,Dwayne Johnson,0.320328
DISNEY,Cast of High School Musical: The Musical: The Series,0.319471
DISNEY,Amy Adams,0.314124
DISNEY,Anika Noni Rose,0.313239
DISNEY,Angela Lansbury,0.304923
DISNEY,Jodi Benson,0.29917
DISNEY,Andrew Lloyd Webber,0.298988
DISNEY,Cast - Liv and Maddie,0.259685
DISNEY,Brad Kane,0.254404
DISNEY,Susan Egan,0.21967
DISNEY,George Bruns,0.214178
DISNEY,Milo Manheim,0.21225
DISNEY,Rodgers & Hammerstein,0.207205
DISNEY,China Anne McClain,0.206636
DISNEY,Jessica Darrow,0.204211
DISNEY,Germaine Franco,0.202556
DIVA FAUNE,Lilly Wood & The Prick,1.0
DIVA FAUNE,Cats on Trees,0.990085
DIVA FAUNE,Aliocha Schneider,0.984135
DIVA FAUNE,Therapie TAXI,0.98276
DIVA FAUNE,Noé Preszow,0.96764
DIVA FAUNE,Ben Mazué,0.912233
DIVA FAUNE,Victor le Masne,0.878379
DIVA FAUNE,Hyphen Hyphen,0.866141
DIVA FAUNE,tibz,0.847965
DIVA FAUNE,Vianney,0.830073
DIVA FAUNE,Léa Paci,0.829394
DIVA FAUNE,Julien Doré,0.82011
DIVA FAUNE,Izïa,0.79865
DIVA FAUNE,Gaëtan Roussel,0.793332
DIVA FAUNE,Jain,0.763982
DIVA FAUNE,Clara Luciani,0.75726
DIVA FAUNE,Hoshi,0.73043
DIVA FAUNE,Adé,0.694998
DIVA FAUNE,Bon Entendeur,0.684132
DIVA FAUNE,Eddy De Pretto,0.683991
DIVA FAUNE,Chien Noir,0.657837
DIVA FAUNE,Marie Flore,0.642565
DIVA FAUNE,Juliette Armanet,0.626209
DIVA FAUNE,Julien Granel,0.620207
DIVA FAUNE,Petit K,0.613323
DIVA FAUNE,BB Brunes,0.605951
DIVA FAUNE,Superbus,0.587725
DIVA FAUNE,The Avener,0.577796
DIVA FAUNE,-M-,0.56896
DIVA FAUNE,Zaoui,0.537818
DIVERS,sleepazoid,1.0
DIVERS,Frank Black,0.866884
DIVERS,Eels,0.673661
DIVERS,Regurgitator,0.627887
DIVERS,Velvet Trip,0.585599
DIVERS,Noir Désir,0.501114
DIVERS,Fun Lovin' Criminals,0.482927
DIVERS,Shaka Ponk,0.475535
DIVERS,Deep Blue Something,0.475305
DIVERS,TISM,0.465746
DIVERS,Puscifer,0.453515
DIVERS,Jebediah,0.448387
DIVERS,Ecca Vandal,0.420578
DIVERS,SELVE,0.411948
DIVERS,David Bell,0.399826
DIVERS,Grinspoon,0.397804
DIVERS,Hater,0.397228
DIVERS,Mercury Rev,0.395083
DIVERS,Powderfinger,0.391003
DIVERS,Cheap Girls,0.388533
DIVERS,Mano Negra,0.38806
DIVERS,Holy Holy,0.364135
DIVERS,Kashmir,0.355016
DIVERS,villagerrr,0.34999
DIVERS,The John Butler Trio,0.345499
DIVERS,Motivés,0.336483
DIVERS,Kent,0.296387
DIVERS,Senbeï,0.112287
DIVERS,"Chinese Man, Scratch Bandits Crew, Baja Frequencia",0.090714
DIVERS,Al'Tarba,0.080427
DIZZEE RASCAL,Wiley,1.0
DIZZEE RASCAL,JME,0.772427
DIZZEE RASCAL,Skepta,0.63539
DIZZEE RASCAL,Lethal Bizzle,0.621302
DIZZEE RASCAL,Stormzy,0.446551
DIZZEE RASCAL,Kano,0.439414
DIZZEE RASCAL,Giggs,0.426227
DIZZEE RASCAL,Roll Deep,0.42452
DIZZEE RASCAL,Tempa T,0.41855
DIZZEE RASCAL,AJ Tracey,0.409759
DIZZEE RASCAL,Chip,0.406694
DIZZEE RASCAL,D Double E,0.383379
DIZZEE RASCAL,Ghetts,0.382835
DIZZEE RASCAL,P Money,0.363755
DIZZEE RASCAL,Tinie Tempah,0.355471
DIZZEE RASCAL,The Streets,0.34486
DIZZEE RASCAL,Bugzy Malone,0.344639
DIZZEE RASCAL,Ocean Wisdom,0.322194
DIZZEE RASCAL,Headie One,0.316816
DIZZEE RASCAL,Ruff Sqwad,0.303693
DIZZEE RASCAL,Mr Traumatik,0.274899
DIZZEE RASCAL,Frisco,0.271808
DIZZEE RASCAL,CASisDEAD,0.268527
DIZZEE RASCAL,slowthai,0.253676
DIZZEE RASCAL,Tinchy Stryder,0.253029
DIZZEE RASCAL,J Hus,0.236702
DIZZEE RASCAL,Dave,0.225558
DIZZEE RASCAL,Krept & Konan,0.215242
DIZZEE RASCAL,Unknown T,0.208855
DIZZEE RASCAL,Dizzee Rascal and Armand van Helden,0.208465
DJ ABDEL,Elams,1.0
DJ ABDEL,Canardo,0.946035
DJ ABDEL,The Shin Sekaï,0.912369
DJ ABDEL,H Magnum,0.792999
DJ ABDEL,Fababy,0.697932
DJ ABDEL,Ambiance Skandal,0.684448
DJ ABDEL,DJ Erise,0.645108
DJ ABDEL,Big Ali,0.627389
DJ ABDEL,La Synesia,0.611387
DJ ABDEL,Mokobé,0.604804
DJ ABDEL,TLF,0.56136
DJ ABDEL,Kezah,0.550305
DJ ABDEL,Tribal King,0.544128
DJ ABDEL,Axel Tony,0.527965
DJ ABDEL,Wallen,0.497017
DJ ABDEL,Kayna Samet,0.479604
DJ ABDEL,Shtar Academy,0.475774
DJ ABDEL,Tunisiano,0.47521
DJ ABDEL,Ménélik,0.474008
DJ ABDEL,Lord Kossity,0.468323
DJ ABDEL,Flavel & Neto,0.437159
DJ ABDEL,Doc Gynéco,0.435185
DJ ABDEL,T2R,0.432239
DJ ABDEL,Le A,0.427514
DJ ABDEL,Singuila,0.423201
DJ ABDEL,Kaarism,0.41169
DJ ABDEL,Ashkidd,0.392929
DJ ABDEL,L'Entourage,0.392592
DJ ABDEL,Set&Match,0.372875
DJ ABDEL,Take a Mic,0.366396
DJ BABS,Abou Debeing,1.0
DJ BABS,MC Yoshi,0.911912
DJ BABS,La Synesia,0.874879
DJ BABS,Liim’s,0.832364
DJ BABS,DJ Erise,0.79206
DJ BABS,T2R,0.781558
DJ BABS,NAZAKEBLACK,0.747827
DJ BABS,Hös Copperfield,0.676569
DJ BABS,Elams,0.612992
DJ BABS,Ashvma,0.574808
DJ BABS,Sifax,0.564637
DJ BABS,Doulkha,0.533604
DJ BABS,Negrito,0.526995
DJ BABS,Dehmo,0.516058
DJ BABS,THABITI,0.514766
DJ BABS,L2B Gang,0.509291
DJ BABS,The Shin Sekaï,0.498123
DJ BABS,Makassy,0.485557
DJ BABS,PSO THUG,0.479123
DJ BABS,Houari,0.469687
DJ BABS,Fababy,0.445763
DJ BABS,La Chine,0.415018
DJ BABS,Kezah,0.410757
DJ BABS,Dr. Yaro & La Folie,0.409516
DJ BABS,Squadra,0.399014
DJ BABS,Hache-P,0.391124
DJ BABS,L'Allemand,0.387068
DJ BABS,K-Rosif,0.376454
DJ BABS,DJ anilson,0.359529
DJ BABS,Hooss,0.349344
DJ BOBO,Masterboy,1.0
DJ BOBO,Captain Hollywood Project,0.84197
DJ BOBO,Fun Factory,0.822376
DJ BOBO,Dr. Alban,0.809
DJ BOBO,Ice MC,0.79458
DJ BOBO,Magic Affair,0.774953
DJ BOBO,Culture Beat,0.713848
DJ BOBO,Mr. President,0.697841
DJ BOBO,Cappella,0.672358
DJ BOBO,Pharao,0.651172
DJ BOBO,2 Unlimited,0.651064
DJ BOBO,2 Brothers on the 4th Floor,0.646215
DJ BOBO,E-Type,0.621137
DJ BOBO,Basic Element,0.590611
DJ BOBO,Maxx,0.569943
DJ BOBO,Solid Base,0.536565
DJ BOBO,Loft,0.532399
DJ BOBO,La Bouche,0.523198
DJ BOBO,Haddaway,0.507094
DJ BOBO,E-Rotic,0.505938
DJ BOBO,Real McCoy,0.489652
DJ BOBO,Whigfield,0.477979
DJ BOBO,Imperio,0.466711
DJ BOBO,Captain Jack,0.45889
DJ BOBO,Double You,0.45041
DJ BOBO,Twenty 4 Seven,0.446105
DJ BOBO,Alexia,0.43924
DJ BOBO,Corona,0.428125
DJ BOBO,B.G. The Prince Of Rap,0.427828
DJ BOBO,Snap!,0.383702
DJ COSMO,Chimera State,1.0
DJ COSMO,Sean Summers,0.935398
DJ COSMO,Invisible Sounds,0.762761
DJ COSMO,Toltec,0.713776
DJ COSMO,DJ Riga,0.507697
DJ COSMO,Sunsea,0.465083
DJ COSMO,DJ Feel & Юля Паго,0.432971
DJ COSMO,EIDE,0.404733
DJ COSMO,Kim Svärd,0.371404
DJ COSMO,High Noon At Salinas,0.352211
DJ COSMO,Semantica,0.346951
DJ COSMO,Roger Shah & Tenishia,0.323635
DJ COSMO,Brian Laruso,0.319284
DJ COSMO,Susana feat. Omnia & The Blizzard,0.313264
DJ COSMO,Ciaran McAuley & Roly,0.307499
DJ COSMO,Julian Vincent,0.306824
DJ COSMO,Max Graham feat. Neev Kennedy,0.301681
DJ COSMO,Julian Vincent feat. Cathy Burton,0.299922
DJ COSMO,Espen Gulbrandsen vs. DJ Julian Vincent feat. Maria Nayler,0.295894
DJ COSMO,Julie Thompson,0.294096
DJ COSMO,Dobenbeck,0.291243
DJ COSMO,Andy Moor feat. Carrie Skipper,0.289784
DJ COSMO,Destination X,0.289762
DJ COSMO,Richard Durand feat. Ellie Lawson,0.289355
DJ COSMO,Ferry Corsten feat. Aruna,0.288905
DJ COSMO,Aly & Fila feat. Tiff Lacey,0.287509
DJ COSMO,Shogun feat. Emma Lock,0.286244
DJ COSMO,Walsh & McAuley,0.282708
DJ COSMO,MAJAI,0.281003
DJ COSMO,Sunlounger Feat. Kyler England,0.279225
DJ ERISE,Abou Debeing,1.0
DJ ERISE,La Synesia,0.938959
DJ ERISE,Dj BaBs,0.868956
DJ ERISE,T2R,0.810427
DJ ERISE,MC Yoshi,0.740258
DJ ERISE,Elams,0.699547
DJ ERISE,BMYE,0.6409
DJ ERISE,The Shin Sekaï,0.520298
DJ ERISE,Kany,0.47599
DJ ERISE,Angelcy,0.469804
DJ ERISE,Dehmo,0.468826
DJ ERISE,Barack Adama,0.464975
DJ ERISE,Maïssa,0.464673
DJ ERISE,Liim’s,0.462302
DJ ERISE,Makassy,0.457878
DJ ERISE,Ashvma,0.449308
DJ ERISE,Wassila,0.447822
DJ ERISE,THABITI,0.429133
DJ ERISE,souf,0.405417
DJ ERISE,Negrito,0.380465
DJ ERISE,Fécat'jy,0.365314
DJ ERISE,Isleym,0.35659
DJ ERISE,L2B Gang,0.354139
DJ ERISE,Sifax,0.352592
DJ ERISE,Ogee,0.34577
DJ ERISE,H Magnum,0.344806
DJ ERISE,Squadra,0.337375
DJ ERISE,K-Rosif,0.325268
DJ ERISE,Hös Copperfield,0.318018
DJ ERISE,PSO THUG,0.310114
DJ FRED AND ARNOLD T.,Embargo!,1.0
DJ FRED AND ARNOLD T.,Ixxel,0.707061
DJ FRED AND ARNOLD T.,Syndicate Of Law,0.705329
DJ FRED AND ARNOLD T.,DJ Valium,0.650727
DJ FRED AND ARNOLD T.,Mythos 'N DJ Cosmo,0.540937
DJ FRED AND ARNOLD T.,Zolex,0.503717
DJ FRED AND ARNOLD T.,Fiocco,0.491872
DJ FRED AND ARNOLD T.,DJ Peter Project,0.485828
DJ FRED AND ARNOLD T.,Natural Born Deejays,0.469589
DJ FRED AND ARNOLD T.,Poco Loco Gang,0.399393
DJ FRED AND ARNOLD T.,Good Shape,0.393728
DJ FRED AND ARNOLD T.,Aqualords,0.383582
DJ FRED AND ARNOLD T.,Absolom,0.380791
DJ FRED AND ARNOLD T.,Pat Krimson,0.365848
DJ FRED AND ARNOLD T.,Atlantis 6,0.326379
DJ FRED AND ARNOLD T.,666,0.318873
DJ FRED AND ARNOLD T.,DJ Bart,0.301154
DJ FRED AND ARNOLD T.,Alana Dante,0.297666
DJ FRED AND ARNOLD T.,Astroline,0.288431
DJ FRED AND ARNOLD T.,X-Session,0.287839
DJ FRED AND ARNOLD T.,Floorfilla,0.283984
DJ FRED AND ARNOLD T.,DJ Visage,0.266657
DJ FRED AND ARNOLD T.,Sash!,0.24227
DJ FRED AND ARNOLD T.,Robbie Tronco,0.231851
DJ FRED AND ARNOLD T.,Cherry Moon Trax,0.230071
DJ FRED AND ARNOLD T.,Dave Kane,0.222051
DJ FRED AND ARNOLD T.,Bacon Popper,0.220854
DJ FRED AND ARNOLD T.,DJ Wout,0.219696
DJ FRED AND ARNOLD T.,D-vision,0.215975
DJ FRED AND ARNOLD T.,Extreme Trax,0.214921
DJ HAMIDA,L'Algérino,1.0
DJ HAMIDA,Ninho,0.988087
DJ HAMIDA,Nahir,0.862113
DJ HAMIDA,Black M,0.727277
DJ HAMIDA,Marwa Loud,0.676463
DJ HAMIDA,Bramsito,0.58449
DJ HAMIDA,WeRenoi,0.407332
DJ HAMIDA,Moha La Squale,0.375906
DJ HAMIDA,Tiakola,0.361237
DJ HAMIDA,Kalash Criminel,0.356415
DJ HAMIDA,Kofs,0.342428
DJ HAMIDA,Chilla,0.300685
DJ HAMIDA,Damso,0.270686
DJ HAMIDA,Cheb Hasni,0.231513
DJ HAMIDA,Cheikha Rimitti,0.220064
DJ HAMIDA,Bigflo  Oli,0.216861
DJ HAMIDA,Freeze Corleone,0.213108
DJ HAMIDA,Lefa,0.20324
DJ HAMIDA,Raïna Raï,0.20145
DJ HAMIDA,Reda Taliani,0.199484
DJ HAMIDA,KEKRA,0.199381
DJ HAMIDA,Gaulois,0.188512
DJ HAMIDA,Douzi,0.184258
DJ HAMIDA,Bigflo & Oli,0.179957
DJ HAMIDA,Luidji,0.176731
DJ HAMIDA,Bekar,0.163314
DJ HAMIDA,YL,0.15511
DJ HAMIDA,Lesram,0.151821
DJ HAMIDA,Vald,0.144229
DJ HAMIDA,Faudel,0.138572
DJ KAWEST,KeBlack,1.0
DJ KAWEST,DJ Leska,0.843953
DJ KAWEST,Marvin,0.776571
DJ KAWEST,Franglish,0.741547
DJ KAWEST,Genezio,0.725483
DJ KAWEST,SenSey',0.709726
DJ KAWEST,L2B,0.682951
DJ KAWEST,Tiakola,0.657966
DJ KAWEST,Dadju,0.648003
DJ KAWEST,Gazo,0.629734
DJ KAWEST,Aya Nakamura,0.623896
DJ KAWEST,Triangle des Bermudes,0.610281
DJ KAWEST,Gims,0.536103
DJ KAWEST,Leto,0.526546
DJ KAWEST,Niska,0.507629
DJ KAWEST,Barth,0.485368
DJ KAWEST,Bolémvn,0.485323
DJ KAWEST,Ninho,0.482625
DJ KAWEST,Yorssy,0.460994
DJ KAWEST,Landy,0.452652
DJ KAWEST,RSKO,0.452202
DJ KAWEST,Le Club,0.434759
DJ KAWEST,Theodora,0.434179
DJ KAWEST,Favé,0.429855
DJ KAWEST,Vacra,0.427351
DJ KAWEST,Mik L,0.422155
DJ KAWEST,Jok'Air,0.412096
DJ KAWEST,Jul,0.401244
DJ KAWEST,SeySey,0.395815
DJ KAWEST,Colonel Reyel,0.371163
DJ KAYZ,Lacrim,1.0
DJ KAYZ,Jul,0.876655
DJ KAYZ,Naps,0.854759
DJ KAYZ,Niro,0.729219
DJ KAYZ,Soso Maness,0.485686
DJ KAYZ,Dosseh,0.303458
DJ KAYZ,Sadek,0.288041
DJ KAYZ,Vianney,0.207497
DJ KAYZ,Fréro Delavega,0.127108
DJ KAYZ,Trinix,0.104418
DJ KAYZ,Upsilone,0.094018
DJ KAYZ,Fantomel,0.093778
DJ KAYZ,Lartiste,0.062666
DJ KAYZ,Bouga,0.062298
DJ KAYZ,DJ Hamida,0.057145
DJ KAYZ,Voyou,0.054626
DJ KAYZ,Kore,0.054302
DJ KAYZ,Still Fresh,0.049593
DJ KAYZ,Lizot,0.049104
DJ KAYZ,Gims,0.047664
DJ KAYZ,Marwa Loud,0.043548
DJ KAYZ,Gradur,0.042989
DJ KAYZ,KeBlack,0.042771
DJ KAYZ,Soolking,0.042617
DJ KAYZ,Black M,0.041777
DJ KAYZ,Johan Papaconstantino,0.041287
DJ KAYZ,L'Algérino,0.039168
DJ KAYZ,4KEUS,0.039038
DJ KAYZ,Mister You,0.038612
DJ KAYZ,Alonzo,0.038027
DJ KHALED,Meek Mill,1.0
DJ KHALED,Drake,0.971645
DJ KHALED,Rick Ross,0.904525
DJ KHALED,Young Money,0.874643
DJ KHALED,T.I.,0.815033
DJ KHALED,2 Chainz,0.756531
DJ KHALED,Big Sean,0.755276
DJ KHALED,French Montana,0.746919
DJ KHALED,DJ Drama,0.701391
DJ KHALED,Lil' Wayne,0.653822
DJ KHALED,Yo Gotti,0.653106
DJ KHALED,Migos,0.640044
DJ KHALED,Nicki Minaj,0.603726
DJ KHALED,Roddy Ricch,0.602335
DJ KHALED,Lil Baby,0.591688
DJ KHALED,Young Jeezy,0.58483
DJ KHALED,Birdman,0.571746
DJ KHALED,Ace Hood,0.56738
DJ KHALED,Kid Ink,0.559586
DJ KHALED,Drake & 21 Savage,0.552179
DJ KHALED,Quavo,0.534578
DJ KHALED,A Boogie wit da Hoodie,0.52991
DJ KHALED,Mustard,0.522938
DJ KHALED,Tyga,0.517453
DJ KHALED,Moneybagg Yo,0.503181
DJ KHALED,Fabolous,0.497674
DJ KHALED,Birdman & Lil' Wayne,0.496637
DJ KHALED,Drake & Future,0.494595
DJ KHALED,Nardo Wick,0.488775
DJ KHALED,Wale,0.486066
DJ LAST ONE,Marin Monster,1.0
DJ LAST ONE,Maska,0.444137
DJ LAST ONE,Shaniz,0.330336
DJ LAST ONE,Fababy,0.2958
DJ LAST ONE,The Shin Sekaï,0.256611
DJ LAST ONE,The Avener  Phoebe Killdeer,0.117252
DJ LESKA,Dj Kawest,1.0
DJ LESKA,KeBlack,0.880246
DJ LESKA,MHD,0.839999
DJ LESKA,Franglish,0.734048
DJ LESKA,Triangle des Bermudes,0.690113
DJ LESKA,Bramsito,0.631356
DJ LESKA,Gims,0.626387
DJ LESKA,4KEUS,0.622752
DJ LESKA,SeySey,0.617136
DJ LESKA,Soso Maness,0.615761
DJ LESKA,Gazo,0.611558
DJ LESKA,Bolémvn,0.603957
DJ LESKA,Ninho,0.596375
DJ LESKA,Lartiste,0.583373
DJ LESKA,Dadju,0.573692
DJ LESKA,Joé Dwet Filé,0.570258
DJ LESKA,Black M,0.527595
DJ LESKA,Siaka,0.498388
DJ LESKA,Heuss L'enfoiré,0.49781
DJ LESKA,Youka,0.481454
DJ LESKA,SenSey',0.474917
DJ LESKA,Fatal Bazooka,0.474567
DJ LESKA,Tiakola,0.463582
DJ LESKA,Alonzo,0.45759
DJ LESKA,Leto,0.45303
DJ LESKA,Nahir,0.451538
DJ LESKA,Soprano,0.438764
DJ LESKA,Sexion d'Assaut,0.43823
DJ LESKA,Colonel Reyel,0.407277
DJ LESKA,Lyna Mahyem,0.402925
DJ MAM’S,David Moka,1.0
DJ MAM’S,La Harissa,0.341503
DJ MAM’S,Pumva,0.27539
DJ MIKE ONE,DJ Erise,1.0
DJ MIKE ONE,Houari,0.872574
DJ MIKE ONE,Njie,0.782993
DJ MIKE ONE,T2R,0.694595
DJ MIKE ONE,Kany,0.477202
DJ MIKE ONE,Andrea Santamaria,0.461541
DJ MIKE ONE,T-Jy,0.235575
DJ MIKE ONE,Younsss,0.223282
DJ MIKE ONE,Titai,0.208074
DJ MIKE ONE,Dj Sebb,0.202991
DJ MIKE ONE,Xavier Picardo,0.198785
DJ MIKE ONE,K-Rosif,0.19495
DJ MIKE ONE,Maïssa,0.182874
DJ MIKE ONE,DJ Chinwax,0.182078
DJ MIKE ONE,LESTEF KJF BOYZ,0.178428
DJ MIKE ONE,Le Jèm'ss,0.175724
DJ MIKE ONE,Le groupe Apollo,0.171111
DJ MIKE ONE,String Color,0.169826
DJ MIKE ONE,Blicassty,0.160185
DJ MIKE ONE,Dj Ramses,0.152725
DJ MIKE ONE,Elji,0.14963
DJ MIKE ONE,Kamelon Officiel,0.149102
DJ MIKE ONE,T-Matt,0.148476
DJ MIKE ONE,Bermixx,0.142608
DJ MIKE ONE,Le Aym,0.140615
DJ MIKE ONE,Team Bwè Tou Sa,0.135132
DJ MIKE ONE,MC Yoshi,0.134867
DJ MIKE ONE,attachingboy,0.132647
DJ MIKE ONE,MTPL,0.12742
DJ MIKE ONE,DJ TUTUSS,0.123202
DJ SAD,Warwulf,1.0
DJ SAD,Be Persecuted,0.837106
DJ SAD,Ravencult,0.835959
DJ SAD,Mourning Forest,0.83466
DJ SAD,Cry of Silence,0.833458
DJ SAD,Todeskult,0.828702
DJ SAD,Brocken Moon,0.81142
DJ SAD,Nae'blis,0.809811
DJ SAD,Lyrinx,0.806201
DJ SAD,Luror,0.780524
DJ SAD,Grimlair,0.7738
DJ SAD,Blutklinge,0.752046
DJ SAD,Wigrid,0.745562
DJ SAD,Dantalion,0.738796
DJ SAD,Stielas Storhett,0.734677
DJ SAD,Beatrik,0.688531
DJ SAD,Den Saakaldte,0.672476
DJ SAD,Life Neglected,0.65705
DJ SAD,When Mine Eyes Blacken,0.652052
DJ SAD,Melencolia Estatica,0.643313
DJ SAD,Kältetod,0.63203
DJ SAD,Niflheim,0.623199
DJ SAD,Black Autumn,0.621184
DJ SAD,Sui Caedere,0.616989
DJ SAD,Mortualia,0.616123
DJ SAD,Cryfemal,0.615829
DJ SAD,Fornicatus,0.614838
DJ SAD,Angmar,0.610047
DJ SAD,Nostalgie,0.603737
DJ SAMMY,Ian van Dahl,1.0
DJ SAMMY,Fragma,0.953144
DJ SAMMY,Lasgo,0.869598
DJ SAMMY,4 Strings,0.809806
DJ SAMMY,DJ Encore,0.733102
DJ SAMMY,Darude,0.701731
DJ SAMMY,Sash!,0.668911
DJ SAMMY,Alice Deejay,0.626803
DJ SAMMY,Novaspace,0.62117
DJ SAMMY,ATB,0.611239
DJ SAMMY,Benassi Bros.,0.58539
DJ SAMMY,DJ Sammy & Yanou,0.576269
DJ SAMMY,Paffendorf,0.575964
DJ SAMMY,Special D.,0.573176
DJ SAMMY,Ultrabeat,0.531162
DJ SAMMY,Jan Wayne,0.515259
DJ SAMMY,DJ Quicksilver,0.511553
DJ SAMMY,Basshunter,0.50984
DJ SAMMY,Cascada,0.507872
DJ SAMMY,Tiësto,0.498804
DJ SAMMY,Milk Inc.,0.498729
DJ SAMMY,iiO,0.492835
DJ SAMMY,Sylver,0.471892
DJ SAMMY,Paul van Dyk,0.469183
DJ SAMMY,N-Trance,0.460619
DJ SAMMY,Kate Ryan,0.44423
DJ SAMMY,Safri Duo,0.426112
DJ SAMMY,Groove Coverage,0.418714
DJ SAMMY,Brooklyn Bounce,0.408624
DJ SAMMY,DHT,0.407565
DJ SEBB,DJ Chinwax,1.0
DJ SEBB,T-Jy,0.947808
DJ SEBB,LESTEF KJF BOYZ,0.908204
DJ SEBB,Black-T,0.79943
DJ SEBB,Abdoul,0.767515
DJ SEBB,Elji,0.748369
DJ SEBB,MC Yoshi,0.746655
DJ SEBB,K-Rosif,0.72917
DJ SEBB,Blicassty,0.722248
DJ SEBB,Xavier Picardo,0.684583
DJ SEBB,DJ Mike One,0.680969
DJ SEBB,T-Matt,0.652258
DJ SEBB,Le Jèm'ss,0.647196
DJ SEBB,Le Aym,0.645601
DJ SEBB,Team Bwè Tou Sa,0.631951
DJ SEBB,Dj Ramses,0.60278
DJ SEBB,Mister Ramsy,0.591469
DJ SEBB,Fécat'jy,0.562253
DJ SEBB,La Traine,0.549472
DJ SEBB,DJ TUTUSS,0.522003
DJ SEBB,Bermixx,0.499817
DJ SEBB,QLM Jolem Sanchez,0.481708
DJ SEBB,Tam Sir,0.469483
DJ SEBB,Section Pull Up,0.462989
DJ SEBB,attachingboy,0.459946
DJ SEBB,Kryssy,0.450559
DJ SEBB,KEN'ZII BWA,0.445092
DJ SEBB,VJ Awax,0.437381
DJ SEBB,Kamelon Officiel,0.427824
DJ SEBB,DJ Mimi,0.41996
DJ SNAKE,Jack Ü,1.0
DJ SNAKE,Marshmello,0.875381
DJ SNAKE,Calvin Harris,0.861376
DJ SNAKE,David Guetta,0.820663
DJ SNAKE,Martin Garrix,0.79576
DJ SNAKE,Yellow Claw,0.753779
DJ SNAKE,Alesso,0.743291
DJ SNAKE,Jonas Blue,0.732638
DJ SNAKE,Jax Jones,0.705708
DJ SNAKE,The Chainsmokers,0.684031
DJ SNAKE,R3hab,0.667966
DJ SNAKE,Cheat Codes,0.640664
